Unnamed: 0,LOS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Crewchange,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Ark,Crew Change,Unnamed: 1
ja,348,2017-09-28 00:00:00,,,BLACKCOMB SPIRIT,MÆL,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,349,2017-09-28 00:00:00,,,MR ARIES,FRØ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,350,2017-09-28 00:00:00,65981,,CLIPPER JUPITER,TJA,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,351,2017-09-29 00:00:00,65972,,GRACE COSMOS,FRØ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,352,2017-09-29 00:00:00,65983,,STENA ALEXITA,BAC,Sture,,,1,,,1,,,,,,,,BÅT til BÅT,2017,,
ja,353,2017-09-29 00:00:00,65984,,MINERVA HELEN,BAC,Sture,,,1,,,,,,1,,,,,BÅT til BÅT,2017,,
ja,354,2017-09-29 00:00:00,66026,,ARCTIC DISCOVERER,FRØ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,355,2017-09-30 00:00:00,66143,,MR ARIES,FRØ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,356,2017-09-30 00:00:00,65994,,MINERVA HELEN,BAC,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,357,2017-09-30 00:00:00,65996,,CLIPPER JUPITER,BAC,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,358,2017-09-30 00:00:00,65995,,SONGA ENDURANCE,AMU,Los øvrig,,,1,,,1,,,,,,,,"Til Hanøytangen 1 PAX RETUR FRA PLATFORM, STATOIL Navn Jimmy Dalstrøm, 60:46,3N 004:27.2E Flight dist. 37NM",2017,,
ja,359,2017-10-01 00:00:00,66268,,EAGLE LYON,TUR,Mongstad,,,1,,,1,,,,,,,,BÅT til BÅT,2017,,
ja,360,2017-10-01 00:00:00,66027,,SKS DELTA,TUR,Los øvrig,,,1,,,,,,1,,,,,BÅT til BÅT,2017,,
ja,361,2017-10-02 00:00:00,,,NANSEN SPIRIT,GUN,Crew Change,,,,,1,1,,1,,1,60,5,,"60 nm t/r. 1 pax ut til pos: N60.15,31 E004.19,4",2017,,
ja,362,2017-10-02 00:00:00,66140,,STAVANGER TS,GUN,Fedje,,,1,,,,,,1,,,,,,2017,,
ja,363,2017-10-02 00:00:00,66003,,ASTRO POLARIS,GUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,364,2017-10-03 00:00:00,66236,,ARCTIC DISCOVERER,LUN,Melkøya,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,365,2017-10-03 00:00:00,68715/66235,,ARCTIC VOYAGER,LUN,Melkøya,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,366,2017-10-03 00:00:00,66270,,STAVANGER TS,GUN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,367,2017-10-03 00:00:00,,,NANSEN SPIRIT,GUN,Crew Change,,,,,1,1,,,,1,60,5,,60 nm t/r. 1 pax retur fra pos: N60.16 E004.25,2017,,
ja,368,2017-10-04 00:00:00,66265,,BW MINDORO,GUN,Kårstø,,,1,,,,1,,1,,,,,Grunnet stor sjø ble første forsøk avbrutt. Returnerte til Karmøy i påvente av dagslys.,2017,,
ja,369,2017-10-04 00:00:00,66508,,SKS DELTA,GUN,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,370,2017-10-04 00:00:00,66301,,ASTRO POLARIS,GUN,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,371,2017-10-05 00:00:00,66266,,BW MINDORO,GUN,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,372,2017-10-06 00:00:00,66743,,RIDGEBURY ALICE M,LOO,Sture,,,1,,,,,1,1,,,,,BÅT TIL BÅT,2017,,
ja,373,2017-10-06 00:00:00,66393,,IRIS VICTORIA,LOO,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,374,2017-10-06 00:00:00,66237,,MATTERHORN SPIRIT,GUN,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,375,2017-10-07 00:00:00,66908,,RIDGEBURY ALICE M,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,376,2017-10-08 00:00:00,66564,,ARCTIC VOYAGER,OHN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,377,2017-10-08 00:00:00,66919,,BLACKCOMB SPIRIT,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,378,2017-10-08 00:00:00,66702,,BODIL KNUTSEN,LOO,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,379,2017-10-08 00:00:00,,,,LOO,Other,,,,,,,,,,,,,,Tur for HRS fra Fedje til Odda/Reinsnos.,2017,,
ja,380,2017-10-08 00:00:00,67010,,IONIC ANASSA,GUN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,381,2017-10-09 00:00:00,67049,,SANSOVINO,GUN,Kårstø,,,1,,,,,1,1,,,,,,2017,,
ja,382,2017-10-09 00:00:00,66924,,IRIS VICTORIA,GUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,383,2017-10-09 00:00:00,67080,,LEONTIOS H,GUN,Kårstø,,,1,,,,,1,1,,,,,,2017,,
ja,384,2017-10-09 00:00:00,66999,,BLACKCOMB SPIRIT,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,385,2017-10-09 00:00:00,,,NAVION OCEANIA,LOO,Crew Change,,,,,14,1,,,,1,48,14,,CREW CHANGE 7 PAX UT 7 PAX INN POS N6014 E00427,2017,,
ja,386,2017-10-09 00:00:00,65612,,SOGNA ENABLER,LUN,Los øvrig,,,1,170,,1,,,,,,,,2 Los,2017,,
ja,387,2017-10-10 00:00:00,67060,,GDF SUEZ POINT FORTIN,LUN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,388,2017-10-10 00:00:00,67000,,IONIC ANASSA,GUN,Sture,,,1,,,,,1,1,,,,,Tec log. 44135,2017,,
ja,389,2017-10-10 00:00:00,67268,,SCARABEO 8,GUN,Los øvrig,,,1,107,,1,,,,,,,,2 Los fra ENHD til rigg N6012 E0042 ca. 34 nm t/r vest av Flesland,2017,,
ja,390,2017-10-10 00:00:00,67171,,STAVANGER TS,GUN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,391,2017-10-10 00:00:00,,,PEARY SPIRIT,LOO,Crew Change,,,,,7,1,,,,1,50,14,,CREW CHANGE 4PAX UT 3 PAX INN POS N6010 E00424,2017,,
ja,392,2017-10-10 00:00:00,67075,,FOUR WIND,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,393,2017-10-11 00:00:00,67016,,BODIL KNUTSEN,LOO,Mongstad,,,1,,,1,,,,,,,,,2017,,
ja,394,2017-10-11 00:00:00,67332,,DUGI OTOK,LOO,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,395,2017-10-11 00:00:00,66024,,SONGA EQUINOX,GUN,Los øvrig,,,1,65,,1,,,,,,,,"2 LOS fra Flesland til Fedje vest, lospunkt.",2017,,
ja,396,2017-10-11 00:00:00,65613,,SONGA ENABLER,AMU,Los øvrig,,,1,147,,1,,,,,,,,2 los fra SONGA ENABLER til Tromsø fra vest av Hekkingen 271 nm Airborn 02:22,2017,,
ja,397,2017-10-11 00:00:00,67096,,FOUR WIND,TJA,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,398,2017-10-12 00:00:00,67009,,STENA SIRITA,TJA,Mongstad,,,1,,,1,,,,,,,,"STENA SIRITA, STAVANGER TS OG MOSCOW RIVER FLYDD PÅ EN TUR",2017,,
ja,399,2017-10-12 00:00:00,67338,,STAVANGER TS,TJA,Sture,,,1,,,,,,1,,,,,,2017,,
ja,400,2017-10-12 00:00:00,67195,,MOSCOW RIVER,TJA,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,401,2017-10-12 00:00:00,67360,,DUGI OTOK,TJA,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,402,2017-10-12 00:00:00,67312,,CLIPPER JUPITER ,AMU,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,403,2017-10-12 00:00:00,67258,,ARCTIC PRINCESS,AMU,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,404,2017-10-12 00:00:00,66352,,TRANSOCEAN SPITSBERGEN,LEI,Los øvrig,,,1,88,,1,,1,,,,,,"2 Los, Bergen-Karmøy-Rigg (5927,6N00446,5E)-Fedje",2017,,
ja,405,2017-10-13 00:00:00,67375,,MOSCOW RIVER,LEI,Fedje,,,1,,,,,,1,,,,,,2017,,
ja,406,2017-10-13 00:00:00,67561,,SEARANGER,LEI,Fedje,,,1,,,,,,1,,,,,,2017,,
ja,407,2017-10-13 00:00:00,67571,,STENA SIRITA,LEI,Fedje,,,1,,,1,,1,,,,,,,2017,,
ja,408,2017-10-13 00:00:00,67273,,ARCTIC PRINCESS,AMU,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,409,2017-10-14 00:00:00,67518,,EAGLE BERGEN,TJA,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,410,2017-10-14 00:00:00,67675,,SEARANGER,TJA,Mongstad,,,1,,,,,1,1,,,,,FLYDD SAMMEN MED 67374,2017,,
ja,411,2017-10-14 00:00:00,67374,,SONGA ENDURANCE,TJA,Los øvrig,,,1,57,,1,,,,,,,,"FLYDD SAMMEN MED 67675, 2 Los",2017,,
ja,412,2017-10-14 00:00:00,67433,,ENERGY CENTURION,TJA,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,413,2017-10-15 00:00:00,67801,,ARCTIC AURORA,AMU,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,414,2017-10-15 00:00:00,67794,,ADVANTAGE ATOM,TJA,Los øvrig,,,1,,,,,,1,,,,,TIL ANKERS I HERVIKSFJORDEN,2017,,
ja,415,2017-10-16 00:00:00,67732,,CLIPPER JUPITER,AMU,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,416,2017-10-16 00:00:00,67386,,BW LEOPARD,DOB,Los øvrig,,,1,,,,,,1,,,,,Ålesund båt som losen ble med sørover pga TS. Losen ble plukket av west får enhd pos N5853E00411,2017,,
ja,417,2017-10-16 00:00:00,,,NANSEN SPIRIT,TJA,Crew Change,,,,,4,1,,,,1,48,15,,"CREW CHANGE TO NANSEN SPIRIT OFF FLESLAND 1PAX OUT/3 PAX IN, POS N6016 E00425",2017,,
ja,418,2017-10-16 00:00:00,66771,,SANSOVINO,TJA,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,419,2017-10-17 00:00:00,67884,,ARCTIC DISCOVERER ,AMU,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,420,2017-10-17 00:00:00,68013,,BLACKCOMB SPIRIT,ODO,Sture,,,1,,,,,,1,,,,,,2017,,
ja,421,2017-10-17 00:00:00,67803,,ENERGY CENTURION,TJA,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,422,2017-10-17 00:00:00,67953,,PEARY SPIRIT,TJA,Sture,,,1,,,1,,1,,,,,,,2017,,
ja,423,2017-10-17 00:00:00,67827,44142,BLACKCOMB SPIRIT,TJA,Sture,,,1,,,,,,1,,,,,FLYDD SOM BÅT TIL BÅT MED 67784 RIDGEBURY ALICE,2017,,
ja,424,2017-10-17 00:00:00,67784,44142,RIDGEBURY ALICE M,TJA,Sture,,,1,,,,,,1,,,,,,2017,,
ja,425,2017-10-18 00:00:00,68014,,ARCTIC DISCOVERER,FRØ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,426,2017-10-18 00:00:00,67790,43889,EAGLE BERGEN,LEI,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,427,2017-10-18 00:00:00,68006,43889,PEARY SPIRIT,LEI,Sture,,,1,,,1,,1,,,,,,,2017,,
ja,428,2017-10-19 00:00:00,68257,43890,STENA ALEXITA,BAC,Mongstad,,,1,,,1,,1,,,,,,8 NM vest av Holmengrå vest. 4 Los,2017,,
ja,429,2017-10-20 00:00:00,68382,,SEACLIPPER,BRÆ,Melkøya,,,1,,,,,,1,,,,,På oddrag,2017,,
ja,430,2017-10-20 00:00:00,68349,43891,MINERVA SOPHIA,BAC,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,431,2017-10-20 00:00:00,67785,44143,RIDGEBURY ALICE M,BAC,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,432,2017-10-20 00:00:00,68525,44143,BLUE PRIDE,ONS,Sture,,,1,,,,,2,1,,,,,,2017,,
ja,433,2017-10-21 00:00:00,68123,44144,BRITISH KESTREL,BAC,Sture,,S,1,,,,,,1,,,,,,2017,,
ja,434,2017-10-21 00:00:00,68434,44144,LEONTIOS H,BAC,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,435,2017-10-21 00:00:00,68093,,SEACLIPPER,FRØ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,436,2017-10-21 00:00:00,68447,44144,NANSEN SPIRIT,BAC,Mongstad,,,1,,,1,,1,,,,,,2 stk LOS,2017,,
ja,437,2017-10-22 00:00:00,68614,44145,BLUE PRIDE,BAC,Sture,,,1,,,,,,1,,,,,Båt til Båt med TARBET SPIRIT,2017,,
ja,438,2017-10-22 00:00:00,68472,44145,TARBET SPIRIT,BAC,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,439,2017-10-22 00:00:00,68588,44145,STENA ALEXITA,HUS,Mongstad,,,1,,,1,,,,,,,,BÅT TIL BÅT MED EAGLE BERGEN,2017,,
ja,440,2017-10-22 00:00:00,68451,44145,EAGLE BERGEN,HUS,Mongstad,,,1,,,1,,,,,,,,,2017,,
ja,441,2017-10-22 00:00:00,68574,44146,NANSEN SPIRIT,HUS,Mongstad,,,1,,,1,,1,,,,,,LOS TIL STURE,2017,,
ja,442,2017-10-22 00:00:00,68575,44146,MINERVA SOPHIA,HUS,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,443,2017-10-22 00:00:00,68540,44146,BRITISH KESTREL,HUS,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,444,2017-10-23 00:00:00,67855,44147,SONGA EQUINOX ,BAC,Los øvrig,,,1,63,,1,,,,,,,,RIG landing 2 stk LOS tilbake til Flesland,2017,,
ja,445,2017-10-23 00:00:00,68539,,ARCTIC AURORA,FRØ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,446,2017-10-23 00:00:00,68534,44145,CLIPPER JUPITER,BAC,Mongstad,,S,1,,,,,,1,,,,,,2017,,
ja,447,2017-10-23 00:00:00,68533,44147,CLIPPER JUPITER,BAC,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,448,2017-10-23 00:00:00,68481,44147,TARBET SPIRIT,HUS,Sture,,,1,,,,,,1,,,,,BÅT TIL BÅT MED STAVANGER TS,2017,,
ja,449,2017-10-23 00:00:00,68261,44147,STAVANGER TS,HUS,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,450,2017-10-23 00:00:00,68651,44147,EAGLE BERGEN,HUS,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,451,2017-10-24 00:00:00,68009,44148,ADVANTAGE ATOM,HUS,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,452,2017-10-25 00:00:00,68665,44149,STAVANGER TS,BAC,Mongstad,,,1,,,,,1,1,,,,,Båt til Båt med FRONT PUMA,2017,,
ja,453,2017-10-25 00:00:00,68663,44149,FRONT PUMA,BAC,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,454,2017-10-25 00:00:00,68895,44149,OSLO TS,HUS,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,455,2017-10-25 00:00:00,,44149,NAVION OCEANIA,BAC,Crew Change,,,,,4,1,,,,1,50,10,,Crew Change 4 ut og 4 inn. Posisjon N60.16 E004.25,2017,,
ja,456,2017-10-25 00:00:00,68777,44149,CAPTAIN NICHOLAS,OHN,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,457,2017-10-25 00:00:00,68732,44149,GODAVARI SPIRIT,OHN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,458,2017-10-26 00:00:00,68863,44150,LYRIC MAGNOLIA,GUN,Nyhamna,,,1,,,,,,1,,,,,,2017,,
ja,459,2017-10-26 00:00:00,68986,44150,BLACKCOMB SPIRIT,GUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,460,2017-10-27 00:00:00,68804,43677,GODAVARI SPIRIT,OHN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,461,2017-10-27 00:00:00,68925,43650,ARCTIC VOYAGER,LOO,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,462,2017-10-27 00:00:00,69088,43677,SCOTT SPIRIT,OHN,Sture,,,1,,,1,,1,,,,,,,2017,,
ja,463,2017-10-27 00:00:00,69171,43677,SAMRAA ALKHALEEJ,GUN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,464,2017-10-28 00:00:00,69160,43678,BLACKCOMB SPIRIT,GUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,465,2017-10-28 00:00:00,69186,43678,CAPTAIN NICHOLAS,OHN,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,466,2017-10-28 00:00:00,69134,43678,ELIAS TSAKOS,OHN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,467,2017-10-28 00:00:00,69188,43678,SCOTT SPIRIT,OHN,Sture,,,1,,,,,1,1,,,,,,2017,,
x,468,2017-10-29 00:00:00,,43651,GDF SUEZ POINT FORTIN,LUN,Melkøya,,,,,,,1,,,,,,,ABORTED DUE TO FAULTY WINCH,2017,,
ja,469,2017-10-29 00:00:00,69172,43679,SAMRAA ALKHALEEJ,GUN,Sture,,,1,,,,,,1,,,,,,2017,,
ja,470,2017-10-30 00:00:00,69420,43680,ELIAS TSAKOS,GUN,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,471,2017-10-30 00:00:00,69298,43680,IZUMO PRINCESS,GUN,Sture,,,1,,,,,,1,,,,,Båt til båt med ELIAS TSAKOS,2017,,
ja,472,2017-10-30 00:00:00,68851,43681,FRONT PUMA,GUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,473,2017-10-31 00:00:00,69194,43682,SKS DODA,OHN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,474,2017-10-31 00:00:00,69466,43682,STAVANGER TS,TUR,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,475,2017-10-31 00:00:00,69672,43682,BRITISH COUNCILLOR,TUR,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,476,2017-10-31 00:00:00,69302,43682,IZUMO PRINCESS,TUR,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,477,2017-10-31 00:00:00,69652,43683,TRANSOCEAN SPITSBERGEN,OHN,Los øvrig,,,1,120,,1,,,,,,,,"2  LOS, 2 PAX MED FRA RIGG TIL FLESLAND (2 drakter tatt med fra Flesland)",2017,,
x,478,2017-10-31 00:00:00,69613,43683,ELIAS TSAKOS,GUN,Sture,,,,,,,1,,,,,,,ABORTED DUE TO WX,2017,,
ja,479,2017-11-01 00:00:00,69729,43684,ELIAS TSAKOS,OHN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,480,2017-11-01 00:00:00,69663,43684,GDF SUEZ POINT FORTIN,OHN,Melkøya,,,1,,,,,,1,,,,,TATT LOS FRA HAMMERFEST I LAND SØR WEST AV SOTRA,2017,,
ja,481,2017-11-01 00:00:00,69300,43892,LYRIC MAGNOLIA,TUR,Nyhamna,,,1,,,,,,1,,,,,,2017,,
ja,482,2017-11-01 00:00:00,69755,43684,TS OSLO,OHN,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,483,2017-11-02 00:00:00,69553,43685,STAVANGER TS,OHN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,484,2017-11-02 00:00:00,,43685,,OHN,Other,,,,,,,,,,,,,,"HRS- Henting av dykkere, kanselert når vi annkom NLA base i Bergen. Rotor running 30 min Air time 13 min",2017,,
ja,485,2017-11-02 00:00:00,69614,43685,ELIAS TSAKOS ,AMU,Sture,,,1,,,,,,1,,,,,LOS FRA ELIAS TSAKOS TIL OSLO TS,2017,,
ja,486,2017-11-02 00:00:00,69808,43685,OSLO TS,AMU,Mongstad,,,1,,,,,,1,,,,,"LOS FRA ELIAS TSAKOS TIL OSLO TS.  Losen ramlet på dekk, ga tommel OK! ifølge HO. ",2017,,
ja,487,2017-11-02 00:00:00,69101,43685,RIDGEBURY ALICE M,WEN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,488,2017-11-03 00:00:00,69554,43686,SKS DODA,AMU,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,489,2017-11-03 00:00:00,69603,43653,ARTIC PRINCESS,LEI,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,490,2017-11-03 00:00:00,69307,43653,ARTIC VOYAGER,LEI,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,491,2017-11-03 00:00:00,69841,43686,BRITISH COUNCILLOR,HUS,Kårstø,,,1,,,,,,1,,,,,,2017,,
x,492,2017-11-04 00:00:00,70136,43687,CRIMSOM PEARL,WEN,Mongstad,,,,,,,1,1,,,,,,Aborted due to small winch area and exessive movements on ship,2017,,
ja,493,2017-11-04 00:00:00,69853,43687,RIDGEBURY ALICE M,WEN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,494,2017-11-04 00:00:00,70148,43688,CRIMSON PEARL,AMU,Mongstad,,,1,,,,,1,1,,,,,Forsøk 2 etter avbrutt pga store bevegelser på natt.  Heiste midskip.,2017,,
ja,495,2017-11-04 00:00:00,70061,43688,CLIPPER STAR,AMU,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,496,2017-11-04 00:00:00,70135,43688,OSLO TS,AMU,Sture,,S,1,,,,,,1,,,,,Satte LOS av på Sture,2017,,
ja,497,2017-11-04 00:00:00,69822,43688,MINERVA ELEONORA,HUS,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,498,2017-11-05 00:00:00,,43689,PEARY SPIRIT,WEN,Crew Change,,,,,1,1,,,,1,60,6,,Crew change 0 ut og 1 inn. Posisjon N60.17 E 004.26,2017,,
ja,499,2017-11-04 00:00:00,69519,43654,TRANSOCEAN SPITSBERGEN,DOB,Los øvrig,,,1,529,,1,,,,,,,,"Ferry ENHF -ENST  Flytid 04:48/04:08  ENST-SHIP 00:15 /00:10  SHIP-ENHF 03:46/03:11  Landingsavgift 2landinger entc,2landinger enbo og 1 landing enst.",2017,,
ja,500,2017-11-06 00:00:00,69809,43656,MERIDIAN SPIRIT,DOB,Melkøya,,,1,,,,,,1,,,,,,2017,,
