Unnamed: 0,LOS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Crewchange,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Ark,Crew Change,Unnamed: 1
ja,501,2017-11-06 00:00:00,70226,43690,CRIMSON PEARL,HUS,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,502,2017-11-06 00:00:00,70238,43690,CLIPPER STAR,WEN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,503,2017-11-07 00:00:00,70252,43657,ARCTIC DISCOVERER,DOB,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,504,2017-11-08 00:00:00,70262,,THOMAS ZAFIRAS,WEN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,505,2017-11-08 00:00:00,70335,43658,PACIFIC WEIHAI,DOB,Melkøya,,,1,,,,,,1,,,,,båt til båt,2017,,
ja,506,2017-11-08 00:00:00,70335,43658,MERIDIAN SPIRIT,DOB,Melkøya,,,1,,,,,,1,,,,,båt til båt,2017,,
ja,507,2017-11-10 00:00:00,70339,43659,PACIFIC WEIHAI,BAC,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,508,2017-11-10 00:00:00,70470,43659,MINERVA JOY,ÅMÆ,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,509,2017-11-10 00:00:00,70565,,THOMAS ZAFIRAS,FRØ,Sture,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,510,2017-11-10 00:00:00,70574,,INGRID KNUTSEN,FRØ,Sture,,,1,,,,,1,1,,,,,BÅT TIL BÅT,2017,,
ja,511,2017-11-10 00:00:00,70911,,MARINE EXPRESS,FRØ,Nyhamna,,,1,,,,,,1,,,,,Los fra Ålesund. Ble først hentet utenfor Jæren dagen etter pga torden i området. Los flydd til ENHD,2017,,
ja,512,2017-11-10 00:00:00,70766,,NS ARCTIC,FRØ,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,513,2017-11-10 00:00:00,70035,,MINERVA ELEONORA,FRØ,Kårstø,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,514,2017-11-10 00:00:00,70910,,CLIPPER JUPITER,FRØ,Kårstø,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,515,2017-11-10 00:00:00,70568,,ELIAS TSAKOS,FRØ,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,516,2017-11-11 00:00:00,72246,43660,MINERVA JOY,BAC,Melkøya,,,1,,,,,,1,,,,,BÅT TIL BÅT  (bestilling over e-post sent for seint på 22.11.17),2017,,
ja,517,2017-11-11 00:00:00,70432,,CLIPPER JUPITER,FRØ,Kårstø,,,1,,,,,1,1,,,,,,2017,,
ja,518,2017-11-11 00:00:00,70925,,INGRID KNUTSEN,FRØ,Sture,,,1,,,1,,1,,,,,,,2017,,
ja,519,2017-11-12 00:00:00,70964,,ELIAS TSAKOS,FRØ,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,520,2017-11-12 00:00:00,70928,,MATTERHORN SPIRIT,TJA,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,521,2017-11-13 00:00:00,71043,,PACIFIC WEIHAI,TJA,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,522,2017-11-13 00:00:00,70504,,ARTIC DISCOVERER,BAC,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,523,2017-11-14 00:00:00,70930,,MATTERHORN SPIRIT,TJA,Sture,,,1,,,,,,1,,,,,LOS SATT AV PÅ STURE,2017,,
ja,524,2017-11-14 00:00:00,71100,,PACIFIC WEIHAI,FRØ,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,525,2017-11-15 00:00:00,71152,,BLUE PRIDE,TJA,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,526,2017-11-15 00:00:00,71330,,BODIL KNUTSEN,LUN,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,527,2017-11-16 00:00:00,71154,,BLUE PRIDE,LOO,Sture,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,528,2017-11-16 00:00:00,71356,,EAGLE BARENTS,LOO,Sture,,,1,,,1,,,,,,,,BÅT TIL BÅT,2017,,
ja,529,2017-11-16 00:00:00,71220,43699,STENA ALEXITA,LOO,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,530,2017-11-17 00:00:00,71482,43700,BODIL KNUTSEN,LOO,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,531,2017-11-17 00:00:00,71301,43700,THOMAS ZAFIRAS,LOO,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,532,2017-11-17 00:00:00,71577,43700,EAGLE BARENTS,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,533,2017-11-17 00:00:00,71590,43662,ARCTIC PRINCESS,GUN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,534,2017-11-18 00:00:00,71829,43701,ARENDAL,LUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,535,2017-11-18 00:00:00,71746,43701,STENA ALEXITA,LOO,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,536,2017-11-18 00:00:00,71769,43701,THOMAS ZAFIRAS,LOO,Mongstad,,,1,,,,,1,1,,,,,BÅT TIL BÅT,2017,,
ja,537,2017-11-19 00:00:00,71808,43702,OSLO TS,LUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,538,2017-11-19 00:00:00,71899,43702,STENA DON,LOO,Los øvrig,,,1,,,,,1,1,,,,,2 Los,2017,,
ja,539,2017-11-19 00:00:00,71873,43702,NS ARCTIC,LOO,Kårstø,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,540,2017-11-19 00:00:00,71465,43702,SEAQUEEN,LOO,Kårstø,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,541,2017-11-19 00:00:00,71793,43702,HILDA KNUTSEN,LOO,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,542,2017-11-21 00:00:00,71916,43895,OSLO TS,LUN,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,543,2017-11-21 00:00:00,71893,43895,NS ARCTIC,LUN,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,544,2017-11-21 00:00:00,68838,43895,HAWK,LOO,Los øvrig,,,1,,,1,,,,,,,,2 Los,2017,,
ja,545,2017-11-21 00:00:00,71958,43895,HILDA KNUTSEN,LOO,Mongstad,,,1,,,1,,,,,,,,BÅT TIL BÅT,2017,,
ja,546,2017-11-21 00:00:00,71951,43895,LEONTIOS H,LOO,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,547,2017-11-21 00:00:00,71911,43703,BARCELONA SPIRIT,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,548,2017-11-21 00:00:00,72114,43703,AFFINITY V,LOO,Sture,,,1,,,,,,1,,,,,,2017,,
ja,549,2017-11-22 00:00:00,71896,43663,ARCTIC AURORA,GUN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,550,2017-11-22 00:00:00,71950,43704,ENERGY CENTURION,OHN,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,551,2017-11-22 00:00:00,72070,43704,NS ARCTIC,OHN,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,552,2017-11-22 00:00:00,72164,43704,AFFINITY V,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,553,2017-11-22 00:00:00,72154,43704,BARCELONA SPIRIT,LOO,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,554,2017-11-23 00:00:00,72156,43705,LEONTIOS H,LEI,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,555,2017-11-23 00:00:00,72280,43705,BLUE PRIDE,LEI,Sture,,,1,,,,,,1,,,,,,2017,,
ja,556,2017-11-24 00:00:00,72321,43706,FRONT LYNX,LEI,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,557,2017-11-24 00:00:00,72408,43706,BLUE PRIDE,LEI,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,558,2017-11-24 00:00:00,72667,43664,ARCTIC AURORA,TJA,Melkøya,,,1,,,,,,1,,,,,Los hentet utenfor Sørøya ca. 4 timer for sent på grunn av vær. Total blocktid 1:54/ flytid 1:23,2017,,
ja,559,2017-11-25 00:00:00,72203,43665,ARCTIC LADY,TJA,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,560,2017-11-26 00:00:00,72670,43707,ENERGY CENTAUR,AMU,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,561,2017-11-26 00:00:00,72654,43707,FRONT LYNX,AMU,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,562,2017-11-26 00:00:00,72722,43707,BW MINDORO,AMU,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,563,2017-11-26 00:00:00,72297,43897,FRONT CHEETAH,LEI,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,564,2017-11-27 00:00:00,72764,43898,INGRID KNUTSEN,LEI,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,565,2017-11-27 00:00:00,72809,43898,KRONVIKEN,LEI,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,566,2017-11-28 00:00:00,71195,43898,DEEPSEA ATLANTIC,LEI,Los øvrig,,,1,84,,1,,,,,,,,2 Los,2017,,
ja,567,2017-11-29 00:00:00,72193,43666,ARCTIC LADY,TJA,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,568,2017-11-29 00:00:00,73003,43899,SEAQUEEN,DOB,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,569,2017-11-29 00:00:00,72888,43899,KRONVIKEN,DOB,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,570,2017-11-29 00:00:00,72744,43899,RIDGEBURY ALICE M,DOB,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,571,2017-11-29 00:00:00,72942,43900,SEAQUEEN,DOB,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,572,2017-11-29 00:00:00,72041,43900,DOCKWISE WHITE MARLIN,DOB,Los øvrig,,,1,,,1,,,,,,,,2 Los,2017,,
ja,573,2017-11-29 00:00:00,72891,43900,INGRID KNUTSEN,SBR,Sture,,,1,,,1,,1,,,,,,,2017,,
ja,574,2017-11-29 00:00:00,68590,43726,ASKELADDEN,SBR,Los øvrig,,,,,,,,,,,,,,"Turen vart kansellert 5 min før me var framme, kvitsøy var enige i at den skulle fakturerast som vanleg.",2017,,
ja,575,2017-11-30 00:00:00,72778,43727,FRONT CHEETAH,FRØ,Mongstad,,S,1,,,,,,1,,,,,,2017,,
ja,576,2017-11-30 00:00:00,72745,43727,RIDGEBURY ALICE M,SBR,Sture,,,1,,,,,,1,,,,,RIGDEBURY ALICE M BLEI SATT OVER PÅ MINERVA NOUNOU,2017,,
ja,577,2017-11-30 00:00:00,73195,43727,MINERVA NOUNOU,SBR,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,578,2017-11-30 00:00:00,73170,43727,STAVANGER TS,SBR,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,579,2017-11-30 00:00:00,71196,43727,DEEP SEA ATLANTIC,SBR,Los øvrig,,,1,19,,1,,,,,,,,"2 Los, RIGG UTGÅANDE I KORSFJORDEN",2017,,
ja,580,2017-11-30 00:00:00,72683,43728,STI BROADWAY,FRØ,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,581,2017-11-30 00:00:00,73013,43728,BERGEN TS,FRØ,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,582,2017-12-01 00:00:00,73004,43729,PEARY SPIRIT,FRØ,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,583,2017-12-01 00:00:00,73217,43729,SEAQUEEN,FRØ,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,584,2017-12-01 00:00:00,73047,43729,MINERVA NOUNOU,SBR,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,585,2017-12-01 00:00:00,73244,43729,STAVANGER TS,SBR,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,586,2017-12-01 00:00:00,73253,43729,MATTERHORN SPIRIT,SBR,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,587,2017-12-02 00:00:00,73461,43731,AFFINITY V,FRØ,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,588,2017-12-02 00:00:00,73051,43731,COMET,FRØ,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,589,2017-12-03 00:00:00,73394,43731,MATTERHORN SPIRIT,FRØ,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,590,2017-12-03 00:00:00,73369,43731,PEARY SPIRIT,FRØ,Mongstad,,,1,,,1,,,,,,,,BÅT TIL BÅT,2017,,
ja,591,2017-12-03 00:00:00,73335,43731,GERAKAS,FRØ,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,592,2017-12-03 00:00:00,73148,43667,ARCTIC VOYAGER,HUS,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,593,2017-12-03 00:00:00,73451,43732,AFFINITY V,SBR,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,594,2017-12-03 00:00:00,73376,43667,CAPTAIN NICHOLAS,HUS,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,595,2017-12-03 00:00:00,73360,43733,CLIPPER JUPITER,SBR,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,596,2017-12-04 00:00:00,73570,43733,COMET,SBR,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,597,2017-12-04 00:00:00,73336,43734,GERAKAS,MÆL,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,598,2017-12-04 00:00:00,73565,43668,ARCTIC VOYAGER,GUN,Melkøya,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,599,2017-12-04 00:00:00,73218,43668,TORM AMALIE,GUN,Melkøya,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,600,2017-12-04 00:00:00,73361,43733,CLIPPER JUPITER,SBR,Mongstad,,,1,,,,,1,1,,,,,BÅT TIL BÅT,2017,,
ja,601,2017-12-04 00:00:00,73439,43733,ANTONIS,SBR,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,602,2017-12-05 00:00:00,73452,43734,STI BROADWAY,SBR,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,603,2017-12-05 00:00:00,73611,43734,SEAQUEEN,SBR,Mongstad,,,1,,,,,1,1,,,,,BÅT TIL BÅT,2017,,
ja,604,2017-12-05 00:00:00,73687,43734,CLIPPER JUPITER,SBR,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,605,2017-12-05 00:00:00,73593,43669,CAPTAIN NICHOLAS,GUN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,606,2017-12-06 00:00:00,73684,43735,ANTONIS,FRØ,Mongstad,,,1,,,,,1,1,,,,,,2017,,
x,607,2017-12-06 00:00:00,73778,,SEAQUEEN,SBR,Sture,,,,,,,1,,,,,,,BÅTEN BLEI TATT MED LOS SKØYTE GRUNNET TETT TÅKE,2017,,
ja,608,2017-12-06 00:00:00,73222,43670,TORM AMALIE,OHN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,609,2017-12-07 00:00:00,73947,43671,ARCTIC DISCOVERER,GUN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,610,2017-12-08 00:00:00,73933,43672,ARCTIC DISCOVERER,OHN,Melkøya,,,1,,,,,,1,,,,,,2017,,
x,611,2017-12-09 00:00:00,73961,43736,BLUE PRIDE,LUN,Sture,,,,,,,1,1,,,,,,AVBRUTT PÅ GRUNN AV GROV SJØ,2017,,
ja,612,2017-12-09 00:00:00,73914,43736,INGRID KNUTSEN,LUN,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,613,2017-12-09 00:00:00,73833,43736,FRONT LYNX,LUN,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,614,2017-12-09 00:00:00,74240,43736,BERGEN TS,LUN,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,615,2017-12-09 00:00:00,72984,43736,ARENDAL SPIRIT,LUN,Los øvrig,,,1,302,,,,,1,,,,,TRENING AV LOS FIRE STK. HOIST  (distansen var 490nm),2017,,
ja,616,2017-12-10 00:00:00,73893,43708,CAPTAIN NICHOLAS,LUN,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,617,2017-12-11 00:00:00,74355,43709,BLUEPRIDE,ONS,Fedje,,,1,,,,,1,1,,,,,,2017,,
ja,618,2017-12-11 00:00:00,74356,43709,RES COGITANS,ONS,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,619,2017-12-11 00:00:00,74293,43709,FRONT LYNX,LUN,Mongstad,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,620,2017-12-11 00:00:00,74169,43709,NANSEN SPIRIT,LUN,Mongstad,,,1,,,,,1,1,,,,,BÅT TIL BÅT,2017,,
ja,621,2017-12-11 00:00:00,,43709,BODIL KNUTSEN,LUN,Crew Change,,,,,2,1,,,,1,48,3,,CREW CHANGE,2017,,
ja,622,2017-12-11 00:00:00,74340,43709,CAPTAIN NICHOLAS,LOO,Kårstø,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,623,2017-12-11 00:00:00,74071,43709,NS CLIPPER,LOO,Kårstø,,,1,,,,,,1,,,,,BÅT TIL BÅT,2017,,
ja,624,2017-12-11 00:00:00,74060,43709,RIDGEBURY ALICE M,LOO,Sture,,,1,,,,,,1,,,,,,2017,,
ja,625,2017-12-11 00:00:00,74299,43709,INGRID KNUTSEN,LOO,Mongstad,,,1,,,1,,,,,,,,,2017,,
ja,626,2017-12-11 00:00:00,73996,43709,LENI P,LOO,Sture,,,1,,,,,,1,,,,,,2017,,
ja,627,2017-12-12 00:00:00,73926,43738,MINERVA NOUNOU,LUN,Sture,,,1,,,,,,1,,,,,,2017,,
ja,628,2017-12-12 00:00:00,73546,43738,BLUE PRIDE,LUN,Sture,,,1,,,,,,1,,,,,,2017,,
ja,629,2017-12-12 00:00:00,74425,43738,RIDGEBURY ALICE M,LUN,Sture,,,1,,,,,,1,,,,,,2017,,
ja,630,2017-12-12 00:00:00,74230,43738,SOLA TS,LUN,Sture,,,1,,,,,,1,,,,,,2017,,
ja,631,2017-12-13 00:00:00,74478,43739,CLIPPER JUPITER,LOO,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,632,2017-12-13 00:00:00,74480,43739,NANSEN SPIRIT,LOO,Mongstad,,,1,,,1,,,,,,,,,2017,,
ja,633,2017-12-13 00:00:00,74062,43739,BERGEN TS,LOO,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,634,2017-12-13 00:00:00,73928,43739,MINERVA NOUNOU,LUN,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,635,2017-12-11 00:00:00,,43737,,LOO,Other,,,,60,,,,,,,,,,"BEFARING PÅ OLJERIGGENE, 'ASKELADDEN' OG 'ASKEPOTT' FOR STATOIL.",2017,,
ja,636,2017-12-13 00:00:00,73997,43739,LENI P,LEI,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,637,2017-12-13 00:00:00,74122,43739,VAIL SPIRIT,LEI,Mongstad,,,1,,,,,,1,,,,,,2017,,
ja,638,2017-12-14 00:00:00,74489,43673,GRACE COSMOS,WEN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,639,2017-12-13 00:00:00,73666,43739,RES COGITANS,TJA,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,640,2017-12-14 00:00:00,74484,43740,ANTONIS,TJA,Sture,,,1,,,,,,1,,,,,FLYDD SOM BÅT TIL BÅT MED 641,2017,,
ja,641,2017-12-14 00:00:00,74605,43740,SOLA TS,TJA,Sture,,,1,,,,,,1,,,,,FLYDD SOM BÅT TIL BÅT MED 640,2017,,
ja,642,2017-12-14 00:00:00,74487,43741,CLIPPER JUPITER,ONS,Mongstad,,,1,,,,,2,1,,,,,,2017,,
ja,643,2017-12-14 00:00:00,74124,43741,VAIL SPIRIT,ONS,Mongstad,,,1,,,,,2,1,,,,,,2017,,
ja,644,2017-12-15 00:00:00,74708,43742,BERGEN TS,DOB,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,645,2017-12-15 00:00:00,74816,43742,ANTONIS,DOB,Sture,,,1,,,,,1,1,,,,,,2017,,
ja,646,2017-12-15 00:00:00,74265,43743,ASKEPOTT,TJA,Los øvrig,,,1,,,,,1,1,,,,,"2 Los, RIGG KOM IFRA ÅGOTNES",2017,,
ja,647,2017-12-15 00:00:00,74490,43674,GRACE COSMOS,WEN,Melkøya,,,1,,,,,,1,,,,,,2017,,
ja,648,2017-12-15 00:00:00,74949,43743,PETROJARL 1,DOB,Los øvrig,,,1,,2,1,,,,,,,,"2 Los, 1. Pax ble flyd sammen med losene fra Petrojal 1 til ENHD ( Karmøy lufthavn)",2017,,
ja,649,2017-12-15 00:00:00,74916,43743,AFFINITY V,DOB,Kårstø,,,1,,,,,1,1,,,,,,2017,,
ja,650,2017-12-15 00:00:00,74826,43743,FRONT JAGUAR,DOB,Sture,,,1,,,,,,1,,,,,,2017,,
ja,651,2017-12-16 00:00:00,74929,43744,EAGLE BERGEN,DOB,Mongstad,,,1,,,1,,1,,,,,,,2017,,
ja,652,2017-12-16 00:00:00,74966,43744,FRONT JAGUAR,TJA,Sture,,,1,,,,,,1,,,,,BÅT TIL BÅT MED 653,2017,,
ja,653,2017-12-16 00:00:00,74761,43744,SPARTO,TJA,Sture,,,1,,,,,1,1,,,,,BÅT TIL BÅT MED 652,2017,,
ja,654,2017-12-17 00:00:00,74880,43745,ADVANTAGE ATOM,LEI,Mongstad,,,1,,,,,1,1,,,,,,2017,,
ja,655,2017-12-17 00:00:00,74076,43745,NS CLIPPER,LEI,Kårstø,,,1,,,,,,1,,,,,,2017,,
ja,656,2017-12-17 00:00:00,75036,43745,SPARTO,TJA,Los øvrig,,,1,,,,,,1,,,,,LOS BLE HENTET SØR AV FEDJE WEST PGA UTSETTELSE (VÆR) SKULLE SATT AV LOSEN PÅ BRITISH KESTREL,2017,,
x,657,2017-12-17 00:00:00,74861,43745,BRITISH KESTREL,TJA,Fedje,,,,,,,1,1,,,,,,SKULLE VÆRT BÅT TIL BÅT MED 75036 MEN VI MÅTTE OPPGI Å SETTE AV LOSEN PGA MYE ROTETE SJØ,2017,,
ja,658,2017-12-18 00:00:00,75125,43746,EAGLE BERGEN,TJA,Mongstad,,,1,,,1,,,,,,,,BÅT TIL BÅT MED 75124,2017,,
ja,659,2017-12-18 00:00:00,75124,43746,BRITISH KESTREL,TJA,Fedje,,,1,,,,,,1,,,,,BÅT TIL BÅT MED 75125,2017,,
ja,660,2017-12-18 00:00:00,74882,43746,ADVANTAGE ATOM,LEI,Mongstad,,,1,,,,,1,1,,,,,,2017,,
